-1	122019,122054,122175
+1	136625,136628,136644
+1	2746984,2747120,2747180,38838
-1	83594,4819370,83652,4820490,83728,83778,4825718
+1	6463343,110938,110939,111147
-1	2745001,37498,2745037
+1	7876525,135425,135465
+1	90137,90169,90170,5177985
+1	2739729,2739784,33981
-1	165541,165543,165545,165546,165547,165549,165555,165556,165557,165558,165559,165560,165562,165569,165570,165572,165580,165606,165639,8743840,165660,165670,165676,165769,165780
+1	3071014,3070939,3072275,3072410
-1	73419,4007345,4007868,73463,73485,4011312
-1	3502807,63297,63380
+1	162703,162957,8654623,8654729,162997,163020
-1	3365525,58456,3369580
+1	148351,8242124,148368,148426
+1	3333598,3333831,57324,3333956,57343,3334500,3334564,57345,57368,57374,3335995,3336397
-1	44888,2927717,45045
+1	106152,6105913,106253
+1	151888,151908,151916,151932,151970,151973,151998,152004,152006,152014,152016,8342633,152137,152163,152164
+1	2959288,2959428,45886
+1	4569367,4569941,4570324,78039,78066,78068,4572913,78071,78078,4575643
-1	149333,149428,149435,8269756,8270345,149480,149548
-1	104484,5988820,104679
+1	6460907,111147,6477478,6479134
-1	45266,2937434,45267
+1	87176,87221,5014612,5014651,5015841,5017537
+1	61159,3444172,3444200,3447378
-1	2916637,44540,2917589,2918191,2918194
-1	79415,4635599,79418,4636758
+1	2863214,2863238,42946,2864163,42964,2864341
+1	3751513,72178,3752570
-1	2897029,2901187,43997,2901226
+1	35834,35896,2742743
+1	4274144,4277359,4280251
-1	125070,125112,125193
+1	51312,3141304,51344
-1	2739942,2739954,2740071
+1	171040,8897208,8898277,171103,171124
-1	118585,118613,7050016,118695,7053543
+1	124259,124304,7428274,124366,124435
+1	3236118,54156,54157,54197,3238361,3238565
+1	2741184,2741243,2741356,2741376,34962
+1	67937,67974,3622830,68037
+1	118860,118947,7073160
-1	3978097,73088,3985702
-1	74159,74187,74314,74339
+1	101614,5753381,101674
+1	114649,6743630,114723
+1	2728477,2729282,2732712
-1	125001,125016,125041,7472433,125160
+1	8975366,174177,174204
+1	110406,110466,6427818,110467,110487
+1	2740980,2740983,2741077,2741097,34762,34764,2741100
+1	3282070,55567,55785,3289881
+1	85599,4917015,85793
-1	52965,52975,3201776
+1	3036711,48316,3037038,48327,3039437
+1	104084,5949417,104211,104213,5953836,5955823,5969355
+1	132586,132597,7791168
+1	179122,179127,179169,179472
-1	104641,5989285,104697,5993253
-1	5080107,88517,5084525,5084701
-1	3046765,3047199,3047824,48669,3049954
-1	58404,58425,3367987
+1	3900800,3910191,72732,72766
+1	113828,6677821,114345,6720295,114346,114358,114363
+1	2905820,2908492,44234
+1	43529,2885698,43622,2886266
+1	33193,2738358,33201,2738376
-1	166056,8755995,166090,166102,166151,8757943,8758001,166185,166196,166226,166230
+1	37452,2744958,2744971,37471,2744973,2745048
+1	2976829,46439,2977646
-1	30907,30932,30984
-1	116641,116645,6887531,116697,6890916
-1	44142,44203,2908160,44221,44250,44268
+1	87416,5024498,5026040,87473,5027622
+1	161507,161511,161512,161515,161653,161710,161724
+1	3102167,3102182,3078240
+1	90905,91129,5210896,5211787
+1	80932,4698712,4699966
+1	129682,129688,129699
+1	114572,114614,6743630,6747448
+1	175609,9010961,175672,9012908,175682,175685
+1	75585,4251313,4257913,75659,4258483,4265562
+1	3459524,61716,3459545,61776,3461344
-1	69926,69981,3680636,70015
+1	7703538,7706916,129913
+1	86518,4972529,4972816,4974051,86623
+1	64491,3535262,64529,3537692
+1	3435605,3435660,3436007
-1	142492,8098716,142718
-1	102086,5793545,5797383
-1	89675,5150282,5157268
+1	4051746,4052626,73874,4059159
-1	155126,155136,8423451,155148
-1	4291699,4293296,76087,4297063
+1	5219613,5220150,91398
-1	3243870,54386,3244048,3244090
+1	7642161,128130,128131,128360
+1	33881,33903,2739637
+1	2739945,2739954,2739992
+1	139955,8035829,140286,140293
+1	44625,44654,2921374,2921366
-1	3513719,63736,63748,63779,3516333,63780
+1	132314,7777363,7782495,132372,7783035
-1	8497502,8498507,157924
-1	109881,109908,6379840
+1	159846,8556515,159892,159909
+1	7512258,125928,126088,7525741
-1	71007,71030,3715268,71065
-1	2894275,43834,43877
+1	2818950,2820615,41683,2823971
+1	3513747,63686,3514012,63736,63779,3516333,63780,63827
-1	4011886,4012151,73527,4018992
-1	83860,4832023,4835421
+1	145851,8170036,145866,145915,145923
-1	156833,8473749,156849,8474616
+1	86660,86803,4986113
+1	2738792,2738808,2738876
+1	177185,177192,9124231,9129689
+1	2959281,2959428,45886
-1	3280759,55476,3281001
+1	97769,5521343,5522640,5526830
+1	3204313,53053,53060,3204578,53211
-1	130947,7743431,131015,131024,131028,131175,7750124,131195,7751344,131212,7751744,7751975,131261,131288,131290
+1	34661,34695,2740999
+1	90621,5192942,5193114,90720
-1	3657145,69225,69249,3661028,3661251
+1	52410,3180775,3180849,52432,3180856,52439,3182077,52443,52447,3182089,52467,3182159
+1	3351662,57868,3353612
-1	2809414,41469,41484
-1	4815271,83558,4815521
-1	145656,8164385,145669,8164578,145681
-1	2901840,2902804,44034,2902823
+1	179702,9299040,9299949
+1	100996,101003,5708449
+1	2738471,33254,2738561,2738625,2738627,2738637
-1	41295,2809414,2809999,41348,41354,41375,41433,41470,2813609
+1	65493,3558381,3558783,65581
-1	2738979,33579,2739105,33660,2739149
+1	3408893,59747,3408897,59773,3409802,3410084,59801
-1	3519907,63905,63956,3524056
+1	126485,7550439,126511
+1	4548516,77851,4553963,77878,4555925,77879,4556019,4556180,77892,77901,4559862
-1	169129,8847511,169189
-1	2769052,40177,2772546
+1	38116,2746007,2746085
-1	100168,5648729,100179,100185,5649384,100221,100244,5652809
+1	2745104,2745109,2745116,2745366
+1	70931,70946,3711843,71072,3716046
+1	6146944,106648,106698,106706,6151166
-1	37795,2745448,2745449,2745464,2745528
-1	100338,5661411,100344
-1	120301,120296,7178048
+1	108180,108189,6265949,6269518
+1	82734,4776550,82775,82777,82816,82846,4779867,4781511
-1	2747046,38768,2747049
+1	113860,114007,114209,114273
-1	160273,8570575,160281
-1	65683,3563013,3563025,65702,65710,65712,3563938,65730,65751
-1	70107,3684533,70144,3685906
+1	120604,120711,120815
-1	3466892,3467479,62171,3473237
+1	59132,59164,3395859
-1	66527,3584821,66614
+1	62647,62652,3488422
+1	3050406,48755,48772,3054753
+1	73934,4062771,4067491,74014
-1	2945835,2949204,45642,2949922,2950030,2949927,2950224,2950343,2951427
+1	5293407,93168,5294220
-1	7110277,119416,119441,119528
-1	91660,5228065,91669,91679,5229750,91707,5229980,91712,91727
+1	127876,7626222,128029,7635148
+1	117820,6983530,6986627
-1	93119,5291153,93369
+1	72454,3854649,72455
-1	40154,40192,2771722,2772357
+1	58769,58770,3375865,3375893,3375944,58852
+1	96593,5436780,5437764
-1	100971,100974,100981,100994,100996,5708449
-1	150398,150467,8297347
-1	45638,2950370,2951621
+1	51755,3156259,3156291,51782,3156757,3157033,51778,51788,3157753,51804,3158203,51853,3159213,3159355,51869
-1	40019,2767322,2766934
+1	3279086,3279158,55454,3280760
+1	128017,7632932,128029,7635148,7636840,128061,128064
+1	3001883,3001973,47442
+1	2876185,2876325,43255
-1	153463,8378142,153576,153635,8381391
+1	2747019,2747028,38804,2747148,2747154,2747156,38839
+1	5876779,103244,5883554
+1	59208,3396316,59211,59212,3397198,3397294,3397800,59256,59264,3397997,59274,3401105,59460,59465,3401918,59467
+1	2897682,43921,2899357,43952,2899455,2900631
-1	37401,2744875,37451,37498,2745037,2745053
-1	39042,39082,2719298,2722366
+1	5481717,97088,5484055
+1	33430,2738856,2738876,2738893
+1	3108645,50363,50366,3109699,3109871
+1	5407503,95904,95931,96154,5417572
+1	43727,2890160,43731,2890122
-1	173329,8962269,173556
+1	2743644,2743683,36632,2743852
+1	3552733,65282,3553725
-1	46498,2979632,2979679,2980928,2980803,2981278,2983319
+1	5186536,90471,90473,5187307,90479,5187587,5189199,90576
+1	67938,3621853,3622229,3623536,3623685
+1	140123,8039277,140326
-1	2874770,2875028,43252,43318,2878184,43319
-1	72950,3974400,73126,3986130
+1	2975778,2975979,46433,2977590,2978243
+1	34045,34059,2740037,34097
+1	8246956,148664,148680
+1	3484430,3484980,62728,62758
-1	98109,98112,5540975,5548297,5549977
+1	43696,2889281,2889423,2889454
+1	2742985,36192,2743000,2743064
+1	60433,60440,3425512,60448,3425900,60456,60483,3427429,60576
-1	74460,74466,74514,4125561,74565
+1	48091,3028706,48125,3032917,3033876,48243
+1	85202,4901520,4904388
+1	81911,4740903,4741193,4743986,82017,4745925,82042,4746060,4746111,82064,4748017
+1	2918908,2920505,2921203,2921315
+1	168999,169001,169010,8843757
+1	132026,7768812,7769525
-1	46538,2981148,46546,2981213,2981352,2981396,46573,2982381,2982401
-1	42743,42751,2858973,2859568,2861164,42828,42848
-1	2914608,2914741,2915385
-1	56985,56988,3324151,56984,3324046,3324082
+1	3069120,3070257,3070919
+1	166580,166625,166637,166752
-1	175165,175203,9002745,175338
+1	33734,33763,2739331
+1	7571069,127001,7578540
+1	2866484,43074,2868349
+1	117357,6938357,117369,117460,6960320,117680
-1	50192,3102792,3103280,50233,3105486
+1	161076,8596613,161148
+1	3184439,52506,3184777,3184928,52516
-1	152510,152644,8357753
+1	74223,4083285,4083378,74243,74293,4121164
-1	3200796,52969,3201716,52979,3202423,3202480
-1	106409,106412,6126541
+1	4768522,82659,4773915,82665,4773964
+1	7403307,123949,124114,124229
+1	7798725,132772,132785
-1	4466859,5052319,5052327,5052337
-1	67143,3601513,67231
+1	169427,8854884,169521
+1	141693,141731,141775,8083082,141876,142041
-1	114667,6743120,6743630,114699
-1	6371914,109948,6383709
+1	116815,6899900,116833
+1	55526,3283282,3289203
+1	124683,124851,124855
+1	2744259,2744272,2744310,2744347
+1	110657,110667,6454060
+1	34892,2741279,2741308
+1	4273794,75858,4276011,4277359,4278801,75893,75906,4280251
+1	165054,8726515,165094,165260
+1	141909,141973,8085052
+1	4934497,85907,4937139,4940655
+1	89702,89978,90005
+1	3597877,67080,3598361
+1	116496,6879639,116596,6891925,116746
+1	95656,5400556,5402802
+1	44119,2905775,2905779,2905820,44121,44127,2906024,2906023,2906041,2906210,2906108
+1	8165442,145784,145849
+1	3316211,3317091,56784,56799,3318558,56807
-1	4806567,83516,4812738
+1	3294157,56050,56066
+1	139694,139797,139910
+1	3537817,64719,3541242
+1	8457107,8457623,8458358,156353,156485
-1	43555,2884960,43564,2884992,43565,2885020,43568,43571,2885085,43573,2885462,43606,2885603,43614,43617,43622,2886266,2886353
+1	126908,126912,126947,7575309,126983,127001,7578540,127077
+1	118933,7072486,119040,7083396,7086540,119080,7086884
+1	4772552,82615,4773964,82672,4780132,82872,4781511
+1	94813,5363237,94854,94867,5366159,94986,95171,5375997
+1	38351,38490,2746660
-1	2955076,45784,2955107,2956195
+1	2745183,2745255,2745352
-1	52214,52303,3174001
+1	7406214,123962,124114
+1	88369,5076544,88414
-1	39894,2760665,2760997,39925,2761735,2761975,2762385
-1	112881,112917,112988
+1	168732,168782,8839134,168848,169001
-1	92502,92582,5265203
+1	2744215,36930,2744300,2744346
-1	37791,2745396,2745556,37891,2745578
+1	3010278,3010998,3011407
-1	3107571,50340,50349,3108445,3108431,3108576,3108715
+1	2789617,40749,40809,40817
-1	3309716,56487,3309749,3310874
+1	6302739,108819,108826,6307115
+1	54690,3254302,54694
-1	61348,3450941,61403,3450943
+1	95341,5386010,5386400
+1	62650,3486818,3488422
+1	2739245,33752,33791,2739395,2739396
+1	81240,4710877,4711277
+1	6482457,111219,111325,6492506
+1	3585128,3585163,66738,3590111,3590482
+1	2815826,41591,41605,2817424,41611,2818238,2818367
+1	3235173,3236521,54156,3236640,3236766,3239046
-1	2906294,44145,2906703,2909136,2909828
-1	3304326,3304668,3305292
-1	3165055,52163,3166432,3166428,52178,3167113
+1	137923,138049,138232,138333,138384,138481,138483
-1	154673,154870,154871
+1	73419,73422,73494
-1	7057411,118773,118907
-1	2746483,38416,2746664
+1	88891,5109747,88973
-1	38643,2746806,2746812,2746814,38652,38653,38656,38668,2746856,2746971,2746975
+1	5009136,87176,5013882,5015841
-1	3659664,69330,3661028,69381
+1	5308278,93531,5308343
+1	4251105,75635,4255807,4258483,75685,4265562
+1	135737,135799,135818,135819,135823,135841
+1	2741162,34809,2741170,34828,34892,2741279
+1	2741467,2741473,2741474,35034,2741484,35057
+1	160522,160562,160579,8580750
-1	3159419,3161549,51958,52050,3163016,3163063,52060,3163539,52074
+1	178174,9184477,178209,9185210,9185468,178219,178245,178268,178282
+1	137072,137099,7941483,137102
-1	2934962,2935246,45219,2935346,2935803,45249,2936531,45256,45269
+1	43032,43074,2868349,2868978
+1	75585,4251313,75622,75631,4256227,75681,75725
-1	6777266,6789297,115342
-1	97643,5511520,97686
+1	46234,2972455,46261,46281,46312,46329,2975622,46330,2975778,2975979,46382,46430,2976859,2977975
+1	177722,9157596,177996
+1	2742275,2742276,35697
+1	73808,73820,4049678
+1	176710,9089479,9090163
+1	177104,177191,177193,177198,177207,177214,177317,177330,177336
+1	136508,136554,136558,136644
+1	3641295,3642672,68728,3643865,3644331
+1	40761,2791266,40820
-1	152510,152703,8359339
+1	4626545,4628927,79438
-1	62644,3488422,62758
+1	2870650,43159,2872072,2872170,43166,2872179
-1	118980,7075531,119040,7086884
-1	88129,5063367,5063993,88158
-1	176125,176280,9063470,9064442,176351,176407,176538
+1	113699,113860,113958,114137,114184,114250,114337,114358,114430
+1	90169,90181,5175666,90190,5177985
-1	2968662,2968679,2968917,46179,46193,2970904,2970906,2973013
-1	52948,3201053,52965,3201716,52975,52991,52994,3202423
+1	3217739,53653,3221053
+1	7568379,126818,7571069,126859,127001,7578540
-1	4166263,4166372,74987,4182226
+1	2745109,2745116,2745366
+1	2854113,2854840,2856500,42701,2857563,2857659
+1	3694910,70498,3698203,70560,3699607
-1	42556,2852813,2853111
-1	88234,5068181,5069146,5070505
+1	120559,7202175,120563
+1	2746928,38705,2746967
+1	52296,52323,3177344
+1	5660267,100333,100425,5667251
+1	4255294,4258483,75685,75695,4265562
-1	34676,34703,34718
-1	69984,3680477,3681222
+1	4334840,4342235,76502
+1	42403,2846028,2847013,42437,2847262,42454,2848203,2848448
+1	3988816,73192,73294
+1	42458,42467,2847256,2848203
+1	99395,5607529,99409,99434,99458,5609030,5609164
+1	43110,2871227,2872173,43168,2872293
-1	177193,9129546,177319
-1	3625173,3625187,68081,68143,3627301
+1	151163,151167,8319695,151207,8319961,151229,8320073,8320083,151304,8321177
+1	6640075,113295,6641613,113307
+1	3407047,3407428,3407673,59718,59721,3408589,3408745,59773,3409802,3410498,3410563
+1	3304668,56424,3307848
+1	97534,97569,5508969,5511197,97676
+1	2739522,2739523,33852,33854,2739535,33897,33903,2739637,2739638
+1	64530,3535618,3535959,64630
+1	5186536,90464,5187109,90521
-1	3166435,52178,3167113
+1	39767,2758317,2761735
-1	156846,8473749,156849
-1	3604908,67437,3606770
-1	3267938,55133,3268421
+1	47257,2996970,2996977,2997018,2997510,2997576,47293,2998557
-1	132026,7768812,7769525
+1	95929,5411454,5411534
-1	87454,87528,5028357
-1	62042,62061,62156,62183,62195,62221
-1	2743367,2743392,36506
-1	3720846,71502,3729710
+1	2745378,2745439,2745472,37852,37855,2745515,2745519
-1	3226666,53901,3226895
+1	55681,55801,55803,3289504
-1	176394,9072858,176459,9073257,176538
-1	2745901,38091,38154,2746106
-1	115524,115614,115618,115724,115719
-1	3020462,3021460,3020558,3021937
-1	179614,9296216,179711,9299949
+1	6859148,116304,116341
-1	90315,5180459,90331,90420,90451
+1	3112814,3114317,50549
+1	2887891,43710,2890025,2890131,43731,43736,2890984
+1	4867340,4868761,84630,84766,4874680
+1	4210900,4212185,4246981
+1	73718,4040240,4041534,73751
+1	2740242,34311,34314,34324,34326,2740347,2740344,2740346,2740359
+1	114089,6690275,114226,6707053
-1	158465,158478,158486
+1	64571,3536206,64588,3537073,3537822
+1	46844,2990030,2991303,2991997
+1	174151,8975034,8975129
+1	87336,87337,5018343
-1	45518,2947463,45519,45531,2950170
-1	99381,5609164,5611260
+1	36421,2743362,2743364,2743367,2743392,2743519
+1	4593588,78378,4593901,4594304,4595269,78501
+1	2746431,2746578,2746586,2746660
+1	56861,3320098,3320257
-1	4713763,81372,4715779
+1	79163,79314,79576
+1	2737979,2738017,33014
+1	7236718,121091,121092
-1	2849356,42563,42564,2851771
+1	7153945,7155767,119968,120005,120030,7160810,120044
+1	2743470,36495,2743545,36514,2743594
-1	2731545,39409,2733937
+1	153854,153871,153927
+1	138914,138936,8002447,139043,139064
+1	2957439,2958496,2958521,2961129
+1	4794276,4800677,83323
+1	159086,159354,159416
-1	3167931,3168059,52220
-1	91286,5217442,5220018,5224379
+1	63890,3524056,64094
+1	64825,3547174,3547499
-1	82202,82302,4755369
+1	161097,161108,8597424
+1	169782,169834,169897
+1	40605,40626,40664,40685
+1	2995552,47280,2999764
-1	2874838,2876198,2876325,2876515
+1	3920842,72725,3933624
+1	179169,9265187,179292
-1	172944,173027,8952319
+1	57355,57373,3335987,3335995
+1	2838080,42212,2838730
+1	52502,3184310,3184365,52509,52532,3185368,3185365,52575
+1	3336661,3337587,57500,3339603,3339620,3342164
-1	147534,147560,147592
+1	148426,148479,8243548,148664,148678,148690,148695,148704,148713,148714,8249413
+1	96279,5424242,96422
+1	100962,100996,5708449
-1	180211,9339461,9341278,180253,180287,9342500
-1	5180055,90310,90318,5180552,5180675,90414
+1	40521,40529,40534,2788465
-1	100740,5686766,100743,100784,5688547
-1	4456847,4456733,4457373,77215,77247,4463902
+1	161356,8604269,161499
+1	2742807,36070,36188,2743040
+1	2746155,2746203,2746246,2746369
-1	65768,3565010,3569619
-1	2815226,41563,2816659
-1	44730,44732,44777
+1	146583,146579,146659
+1	95251,5381130,95281,5382897
-1	86271,4956670,86430
-1	130102,130202,130236
-1	63917,3520282,63956,64025,64028,3524056,3524117
-1	109286,109289,109325
+1	2744163,36984,37142
-1	3479189,62437,3479395,3480146,62475,62493,62510
+1	178047,9183833,178147,178178,178209,9185210,178294
+1	3536105,64560,3536104,64588,3537073
+1	3187269,3187378,52637,3189216,52659,3189679,3189688,52676,3194882
+1	4879473,84840,4880341
+1	5407503,95900,5408695,95929,5411454,5411534,95979,96154
+1	3632302,68325,3633328,3633559
+1	38266,2746259,2746258,2746283
+1	3527653,64231,3528564
-1	125692,125716,125731,125744,7503675,7504186,7504220,125764,125771,125788,7507077
+1	56492,56505,3310075,3310079,56510,56531,56560
-1	4831715,83922,4835421
+1	61214,3445620,3448324
+1	71806,3741488,3741562
+1	132518,132604,132610,7794630,132685,132706
+1	8784072,8785355,167068
+1	174275,8978274,174299,174342
-1	106772,6155988,106987,6175475
+1	2741724,2741809,2741848
+1	44035,2902825,2902932,2903028,2903215,2903350,2903744,44082
+1	156567,156620,156622
-1	2737870,32945,2737911,2737926
+1	5308278,93531,5308343
+1	79690,4650889,4652631,79742,4654775,4654719
+1	8554958,159765,159768
-1	2738214,33161,33193
+1	73353,73354,3998772
+1	3527636,64231,3528564
-1	7849799,134254,134332
+1	40863,40898,40911,2796404,2796479
-1	170362,170394,170616
-1	33668,33673,2739176
-1	44334,2911069,44368,2912139,44416,44418,2913537,2913541
+1	8555065,159770,159799,159835
+1	124366,124372,124373,124427
+1	3408002,59708,3408028,59718,3410026
+1	137033,137090,137101
+1	48042,3028057,3028327,48105,48165,3034329
-1	2745166,37645,37658,37758,2745369
+1	2746410,38374,2746499,38404,38408,38411,2746522,38536,2746659,2746660
+1	45255,2938466,2939417,2939685
+1	63733,3515376,3515938,63809,63826
+1	90621,5192942,90720,90752,90794
+1	3277866,55454,3280213,55455,3280220,3281350
+1	3006070,3006077,3006749,3006959
+1	81596,81633,4724933,4725236,81710,4728461
+1	3332855,57291,3332980
-1	167752,167760,8809270,8812045
+1	3392585,59079,3393032,3393448,59110,3393459,59121,59124,3393940,3394193,59155,3394456,3395859
+1	3185244,52530,52557,3186314
+1	5718548,101185,101213,101236,101423,101424,101450
-1	3987513,73174,3987537,3997573
+1	2935480,2936916,45259,2937227,2938460,2938486,45305,2939417,2940094
+1	179195,9260986,179290,9266028,179312
-1	3506077,63433,3506284
-1	2873186,43195,2873523
+1	93744,93745,93786,93787
-1	88105,5062856,88212
-1	132214,7775951,132288
-1	48848,3055689,3059657,48997,3060827
-1	52923,52979,3202423,3202470
+1	84535,84623,4868778,4874680
-1	2946367,2946628,2946741
+1	2905778,2906136,44134,2909846
+1	71917,71987,72015,3747689
-1	107063,107138,107149,107174,6197579,6197709,107288,6198582,107323
+1	3105742,3106074,3107244,50348,3108519,3108715,50362,3108730,50363
-1	3357227,58035,3358166
+1	2834345,42102,42118
+1	37022,2744345,2744367,37137
+1	3133680,3133778,3134203
-1	3079547,49553,3079625
-1	81325,4713552,81372,4715779
-1	4963222,86400,4964833
+1	130371,7722964,130374
+1	84058,4841126,84113,4844347
+1	2893008,2893143,2893564,2893384,2896749
+1	36514,2743594,36537
+1	7859616,134561,7859771,134564,134582,134747,7863963,134769
-1	2979106,46520,2980928,2981278
+1	79500,79518,4642776,4643570,4642738,4643699,4643981,79545,4644254,4645919,4646111
-1	2940729,2941639,2941808,2941824,2941932,2943187,45385,2942332,45409,2943197,2943382,45431,2943471,2944185,2944358,2944965,2945128
-1	8546342,159566,159595,8549025,159629,159650,159656,159667
+1	93809,5320042,93896,5327020,5327459,5330583
-1	3287631,55717,55770
+1	127199,127210,127238,127240,127292,7594974,7595348,127345
-1	2738035,33027,33041,2738073,2738082,2738145
+1	45256,45285,45287,2938343,2940128
+1	3393448,3393852,59124,3393891,59128,59133,3394238,59158,3395859
+1	8372011,153262,153294
-1	157144,8480826,8481837,157319
-1	3310151,56531,3310874
+1	166096,166149,8757871,166185,166202
+1	108984,108985,6311075
+1	58093,3360927,3362080,3363541
+1	87250,5015271,5015841
+1	119358,7107809,7107860
+1	114556,6742887,114774
-1	60216,3420494,60222,3420711,3420785
+1	42802,2860673,2860672,2860811,2860812
-1	2924214,44775,2925004
+1	56026,56064,56125
+1	39064,39069,39082,2719298,2722347
+1	76722,76726,4400059,4400376,4412488
-1	147481,8216213,147574,147579,147609,147625
-1	178332,178398,178482
+1	32861,2737851,32905,2737926
-1	3222810,53759,3223303,53848
-1	155167,155211,155345,155352
-1	3414788,59991,3414884,3415189
+1	3008931,3009678,3009787
+1	5173673,90127,90138
+1	99647,99669,5622362,5623089,5624527,99801,5633985
-1	122860,123024,123053,123069
-1	48314,48316,48336,48340,48354,3038674
-1	60263,60293,60347
-1	31173,31175,31210
-1	85397,4906115,4912570
-1	2740175,34290,2740301,34311,34314,34324,34326,2740347,2740344,2740346,34335,2740359,2740365,2740372
-1	2738044,33038,33094,2738147,33103
+1	3255355,3255335,3256246,54743,3256416,54747,3256677
+1	102859,5854089,102958,5866489,103030
-1	2984232,2985575,2985658
+1	55978,3294811,56144
+1	3462552,3463981,61880,3464672
+1	79192,4628423,79244
-1	70296,3689813,70320,70318,3691182,70355
+1	3440021,60984,3440027
-1	3149903,51591,3150949,3151312
-1	178941,9242499,178979,179035
+1	77803,77820,77857,77890,4556967
+1	39355,2729768,2730198,2731106,39394,2731161,39410
-1	2962653,2962647,2962976,46015,2966784,46080,2966824
-1	73718,4040240,4041688
+1	6075406,105798,105799,6100759,106145,6104611,106135
-1	2824458,2826655,41848
+1	146964,147061,147102
+1	163455,163469,163598
-1	45800,2956195,2957070,2957061
+1	70371,3692357,70380,3694507,70431,3694617,70467
-1	66074,3572883,3574001
+1	5002111,87028,5002426,87050,5004919,5007110
+1	166631,166741,8776295
+1	124683,124828,124853
+1	3007887,3011052,3011212,3011316,47685
-1	8967804,173789,8967830
-1	77788,77796,4548516
+1	3620139,67889,3620928,67915,67937,67956,3622292
+1	63842,63966,63991
+1	112666,112674,112759
+1	125877,126008,7519280
-1	4901742,85288,85331,4904388
+1	4753129,82286,82319,82334,82338
-1	41235,41243,2807098,41271
+1	97713,97843,5524226,5526830
+1	133939,133983,7841293,134022,134037
+1	6511673,111567,111568
+1	70132,3684909,70144
+1	56702,3317211,56792
+1	38993,39013,39032,2718238,2718260,39109
-1	2919894,44603,2919988
+1	47755,3016127,3016930
+1	2788595,40785,2791188,2791436
+1	33507,33513,33550,2739010,2739129,33673,2739149
+1	3045470,3046757,3047037,48623,3047316,3047829
+1	43408,2881486,2881502,2881777
+1	3315370,56757,3317281,3319004
-1	178905,9241160,179035
-1	64470,3536380,3537073
+1	9317419,179899,179998,180020
+1	2869789,2871630,43168,2872216
-1	128543,128559,7659681,128581,7662098
-1	3274057,3274119,55311,3274197
-1	128089,128112,128121,128260,128271
+1	136726,136775,136836,7929586,136871,7930111,136872,136880,136908,137092
-1	52965,52975,3202423
-1	38361,38425,2746543,38553,2746694
+1	3001884,3001973,47441,47442
-1	62042,62220,3473346,62221,62238
-1	54427,3245256,54439
+1	3014290,47754,3014588,47756,3015159,47780,3016023
+1	100960,100996,5708449
-1	43848,2895001,2895864,2896150,43877
-1	63835,63842,63858,3518735,3519727,63933,3520433,63956,63959,63997,64025,64030,64036,3524056,64083
-1	178910,9241415,9244905
+1	3168483,52226,3168512
-1	82598,4771917,82639,82666,4773944,4774051,4776194,82724,82816,82875,4781511,82907,4782197,4782346,4783270
+1	40251,2773818,40294,40299,40322,2776855
+1	3113033,3114273,3116005
-1	87783,87914,5048691,5052312
+1	42013,2833627,2835283,42058,2838730
+1	2739013,2739036,2739126,2739141
+1	84211,4848453,4848458,4849824,4851116
+1	76698,4399248,4399343,4399677,76735,4412488,4412834
-1	30907,30932,30984
+1	5835919,102799,5850213
+1	42141,42189,42206,42212,2838730
+1	7091612,119179,7097846
+1	178595,178599,9215754
-1	2946212,2946284,45638,45674
-1	52044,52062,3163539
+1	116002,6833800,6834937,116176,6847959
+1	89303,89379,5133196
+1	167007,8785355,167068
-1	174849,8992509,174862,8992985,175078
-1	89215,89219,5122894
-1	40999,2799179,41070,41073,41086,2802485,2802973
-1	3619303,3619300,3619015
-1	3047199,3047645,48637,3047690,48657,3049024,3049053
+1	6737331,114526,114750,6745187
-1	58020,58030,3357324,3357330,3358166
+1	2788770,40791,40815,2792672
-1	112048,112118,112136,6556754
+1	3284345,55579,3284350,55583
-1	72121,3750053,3753216
+1	146811,146876,8200694,146983,8201920,147138,147153,147169,147196,147210,8208158,147214,147221
+1	2741520,35095,35138,35245
-1	88105,5062300,5062856,5063993
+1	3403782,59530,3403814
+1	2934881,2936226,45244,2937202,45302,2939278,2939417,2939685
+1	42013,2834053,42044,2835283,42058,42114,42192
-1	128804,128833,7670166,7672559,128905
-1	154435,154505,8405697,154545,154612,8407215,154637,154640,154651
-1	171822,8919788,171856,171921,8921506,171975
+1	78614,4604548,4604575,4604717,4606439,78654
-1	45349,2940984,2941473,45376
-1	3584898,3584930,66549,66675,3589184
+1	58777,58840,58852
+1	60509,3427512,3427514,60539,3428679,60576
-1	4780132,82872,4782346
-1	3122186,3123723,3123821
+1	69464,69573,3666427
+1	113842,114093,114145,6725210
+1	3550373,65178,3551753
+1	7777342,132419,132583,7790774,7793235,132644,132649,7793338,132664,132669,132687,7794957,132705,132711
-1	121713,121901,121917
+1	2746914,2746941,2746948
-1	99575,5614714,5614846,99882,5631822,99883,5632529,99925,99920,5633985
-1	91331,5218852,91418,5229843,91740
+1	3051536,48761,3052209,3052214,3050579,48776,3053005,3053193,3053215,3054123,3054109,3055055
-1	2743998,2744070,2744090,36817,2744094,36846
+1	3939484,3944537,3950686
+1	64825,3547174,3547499
-1	161266,161398,8604790
+1	5288774,93097,5296074
-1	50790,50879,50906
+1	51797,3157659,3157687,51853,51854,3159355
-1	8626200,162020,8626276,162054,162186
+1	3006070,3006077,3006749,3006959
+1	145688,8164906,145784,145785,8169339,145793,145825,145866
